,Time[sec],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],Altitude[ft],Bank_Angle[deg],Elevation_Angle[deg],Heading_Angle[deg],Gust_xf[ft/s],Gust_yf[ft/s],Gust_zf[ft/s]
2082,104.1,13.70511408922,0.0,0.0006841428663061,0.0,-9.353358926478e-05,0.0,1430.227123278,0.0,4717.231607114,0.0,-1.64185173438,0.0,-0.0,-0.0,0.0
2083,104.15,13.70483930346,0.0,0.0006990110752629,0.0,-0.0001043973049429,0.0,1430.912089658,0.0,4717.211937254,0.0,-1.642135638821,0.0,-0.0,-0.0,0.0
2084,104.2,13.7045858741,0.0,0.000708526111671,0.0,-0.0001135918641604,0.0,1431.597042718,0.0,4717.192263591,0.0,-1.642448288848,0.0,-0.0,-0.0,0.0
2085,104.25,13.70435396284,0.0,0.0007126388378269,0.0,-0.0001210629462895,0.0,1432.281983527,0.0,4717.17258605,0.0,-1.642784822305,0.0,-0.0,-0.0,0.0
2086,104.3,13.70414358968,0.0,0.0007113335895446,0.0,-0.000126767106778,0.0,1432.966913163,0.0,4717.152904615,0.0,-1.643140236942,0.0,-0.0,-0.0,0.0
2087,104.35,13.70395463344,0.0,0.0007046280923274,0.0,-0.0001306719877254,0.0,1433.651832701,0.0,4717.13321933,0.0,-1.643509421886,0.0,0.0,-0.0,0.0
2088,104.4,13.70378683324,0.0,0.0006925731710368,0.0,-0.0001327564587613,0.0,1434.336743211,0.0,4717.113530301,0.0,-1.643887189625,0.0,0.0,-0.0,0.0
2089,104.45,13.70363979084,0.0,0.0006752522559532,0.0,-0.0001330106876947,0.0,1435.021645745,0.0,4717.09383769,0.0,-1.644268308286,0.0,0.0,-0.0,0.0
2090,104.5,13.70351297375,0.0,0.0006527806893871,0.0,-0.0001314361408445,0.0,1435.706541336,0.0,4717.074141722,0.0,-1.64464753402,0.0,0.0,-0.0,0.0
2091,104.55,13.7034057192,0.0,0.0006253048382624,0.0,-0.0001280455134024,0.0,1436.391430987,0.0,4717.054442674,0.0,-1.645019643292,0.0,0.0,-0.0,0.0
2092,104.6,13.7033172389,0.0,0.000593001019231,0.0,-0.0001228625906156,0.0,1437.076315667,0.0,4717.034740882,0.0,-1.645379464857,0.0,0.0,-0.0,0.0
2093,104.65,13.70324662449,0.0,0.0005560742440843,0.0,-0.0001159220410097,0.0,1437.761196305,0.0,4717.015036732,0.0,-1.645721911262,0.0,0.0,0.0,0.0
2094,104.7,13.70319285377,0.0,0.0005147567942413,0.0,-0.0001072691432869,0.0,1438.44607378,0.0,4716.995330663,0.0,-1.646042009638,0.0,0.0,0.0,0.0
2095,104.75,13.70315479755,0.0,0.0004693066341856,0.0,-9.695944894914e-05,0.0,1439.130948923,0.0,4716.975623161,0.0,-1.646334931636,0.0,0.0,0.0,0.0
2096,104.8,13.70313122716,0.0,0.0004200056746038,0.0,-8.505838308233e-05,0.0,1439.815822503,0.0,4716.955914757,0.0,-1.646596022293,0.0,0.0,0.0,0.0
2097,104.85,13.70312082249,0.0,0.000367157896918,0.0,-7.164078611861e-05,0.0,1440.50069523,0.0,4716.936206022,0.0,-1.64682082768,0.0,0.0,0.0,0.0
2098,104.9,13.70312218056,0.0,0.0003110873516579,0.0,-5.679039974439e-05,0.0,1441.185567745,0.0,4716.916497567,0.0,-1.647005121148,0.0,0.0,0.0,0.0
2099,104.95,13.7031338246,0.0,0.0002521360438527,0.0,-4.059930045807e-05,0.0,1441.870440618,0.0,4716.896790038,0.0,-1.647144928029,0.0,0.0,0.0,0.0
2100,105.0,13.70315421348,0.0,0.000190661719238,0.0,-2.316728458917e-05,0.0,1442.555314344,0.0,4716.87708411,0.0,-1.647236548648,0.0,0.0,0.0,0.0
2101,105.05,13.7031817515,0.0,0.0001270355656298,0.0,-4.601208874251e-06,0.0,1443.240189342,0.0,4716.857380485,0.0,-1.647276579498,0.0,0.0,0.0,-0.0
2102,105.1,13.70321479847,0.0,6.163984426105e-05,0.0,1.498570905715e-05,0.0,1443.925065949,0.0,4716.837679888,0.0,-1.647261932478,0.0,0.0,0.0,-0.0
2103,105.15,13.70325168001,0.0,-5.134533619643e-06,0.0,3.547462570016e-05,0.0,1444.609944421,0.0,4716.81798306,0.0,-1.647189852069,0.0,0.0,0.0,-0.0
2104,105.2,13.70329069794,0.0,-7.289046696989e-05,0.0,5.674183731715e-05,0.0,1445.294824928,0.0,4716.798290759,0.0,-1.647057930361,0.0,0.0,0.0,-0.0
2105,105.25,13.70333014089,0.0,-0.0001412271513864,0.0,7.865957114773e-05,0.0,1445.979707557,0.0,4716.778603748,0.0,-1.64686411985,0.0,0.0,0.0,-0.0
2106,105.3,13.7033682949,0.0,-0.000209742585556,0.0,0.0001010967979229,0.0,1446.664592308,0.0,4716.758922798,0.0,-1.646606743933,0.0,0.0,0.0,-0.0
2107,105.35,13.70340345387,0.0,-0.000278036061824,0.0,0.0001239200605315,0.0,1447.349479096,0.0,4716.739248678,0.0,-1.646284505056,0.0,0.0,0.0,-0.0
2108,105.4,13.70343393002,0.0,-0.0003457106321315,0.0,0.0001469943127844,0.0,1448.03436775,0.0,4716.719582156,0.0,-1.64589649047,0.0,0.0,0.0,-0.0
2109,105.45,13.70345806409,0.0,-0.000412375537252,0.0,0.0001701837630835,0.0,1448.719258017,0.0,4716.699923986,0.0,-1.645442175571,0.0,0.0,0.0,-0.0
2110,105.5,13.70347423537,0.0,-0.0004776485845315,0.0,0.0001933527178423,0.0,1449.40414956,0.0,4716.680274914,0.0,-1.644921424832,0.0,0.0,0.0,-0.0
2111,105.55,13.7034808714,0.0,-0.00054115845962,0.0,0.0002163664195003,0.0,1450.089041962,0.0,4716.660635666,0.0,-1.644334490317,0.0,0.0,0.0,-0.0
2112,105.6,13.70347645737,0.0,-0.0006025469582537,0.0,0.0002390918740146,0.0,1450.773934728,0.0,4716.641006947,0.0,-1.643682007811,0.0,0.0,0.0,-0.0
2113,105.65,13.70345954502,0.0,-0.0006614711247556,0.0,0.0002613986627908,0.0,1451.458827287,0.0,4716.621389438,0.0,-1.642964990602,0.0,0.0,0.0,-0.0
2114,105.7,13.70342876121,0.0,-0.0007176052846224,0.0,0.0002831597341368,0.0,1452.143718998,0.0,4716.601783789,0.0,-1.642184820964,0.0,0.0,-0.0,-0.0
2115,105.75,13.70338281585,0.0,-0.0007706429593387,0.0,0.0003042521694792,0.0,1452.828609154,0.0,4716.58219062,0.0,-1.641343239404,0.0,0.0,-0.0,-0.0
2116,105.8,13.70332050935,0.0,-0.0008202986523423,0.0,0.0003245579197656,0.0,1453.51349698,0.0,4716.562610512,0.0,-1.640442331765,0.0,0.0,-0.0,-0.0
2117,105.85,13.70324073947,0.0,-0.0008663094959398,0.0,0.0003439645076907,0.0,1454.198381646,0.0,4716.543044009,0.0,-1.639484514253,0.0,0.0,-0.0,-0.0
2118,105.9,13.70314250751,0.0,-0.0009084367498996,0.0,0.0003623656916238,0.0,1454.883262267,0.0,4716.523491612,0.0,-1.638472516525,0.0,0.0,-0.0,-0.0
2119,105.95,13.70302492383,0.0,-0.0009464671433875,0.0,0.000379662087376,0.0,1455.56813791,0.0,4716.50395378,0.0,-1.637409362914,0.0,0.0,-0.0,-0.0
2120,106.0,13.70288721265,0.0,-0.0009802140529492,0.0,0.0003957617442323,0.0,1456.253007598,0.0,4716.484430922,0.0,-1.636298351953,0.0,0.0,-0.0,-0.0
2121,106.05,13.70272871618,0.0,-0.001009518510252,0.0,0.000410580671977,0.0,1456.937870318,0.0,4716.4649234,0.0,-1.635143034312,0.0,0.0,-0.0,-0.0
2122,106.1,13.70254889794,0.0,-0.001034250034404,0.0,0.0004240433159622,0.0,1457.622725024,0.0,4716.445431525,0.0,-1.6339471893,0.0,0.0,-0.0,-0.0
2123,106.15,13.70234734533,0.0,-0.001054307284712,0.0,0.0004360829776063,0.0,1458.307570645,0.0,4716.425955559,0.0,-1.632714800079,0.0,0.0,-0.0,-0.0
2124,106.2,13.70212377143,0.0,-0.00106961853092,0.0,0.0004466421780586,0.0,1458.992406094,0.0,4716.406495707,0.0,-1.631450027767,0.0,0.0,-0.0,-0.0
2125,106.25,13.70187801603,0.0,-0.001080141939046,0.0,0.0004556729631306,0.0,1459.677230267,0.0,4716.387052125,0.0,-1.630157184565,0.0,0.0,-0.0,-0.0
2126,106.3,13.70161004581,0.0,-0.001085865672056,0.0,0.0004631371479603,0.0,1460.362042056,0.0,4716.367624912,0.0,-1.628840706111,0.0,0.0,-0.0,-0.0
2127,106.35,13.70131995384,0.0,-0.001086807805775,0.0,0.0004690065002546,0.0,1461.046840353,0.0,4716.348214115,0.0,-1.627505123216,0.0,0.0,-0.0,-0.0
2128,106.4,13.70100795817,0.0,-0.001083016061525,0.0,0.0004732628613368,0.0,1461.731624055,0.0,4716.328819729,0.0,-1.626155033163,0.0,0.0,-0.0,-0.0
2129,106.45,13.70067439976,0.0,-0.001074567358085,0.0,0.0004758982046059,0.0,1462.416392074,0.0,4716.309441693,0.0,-1.624795070748,0.0,0.0,-0.0,-0.0
2130,106.5,13.70031973965,0.0,-0.001061567186646,0.0,0.0004769146314003,0.0,1463.101143337,0.0,4716.290079899,0.0,-1.623429879245,0.0,0.0,-0.0,-0.0
2131,106.55,13.69994455532,0.0,-0.001044148813483,0.0,0.0004763243046344,0.0,1463.785876798,0.0,4716.270734184,0.0,-1.622064081475,0.0,0.0,-0.0,-0.0
2132,106.6,13.69954953646,0.0,-0.001022472316122,0.0,0.0004741493209581,0.0,1464.470591442,0.0,4716.251404339,0.0,-1.620702251147,0.0,0.0,-0.0,-0.0
2133,106.65,13.69913547999,0.0,-0.0009967234596771,0.0,0.0004704215225512,0.0,1465.155286288,0.0,4716.232090109,0.0,-1.619348884655,0.0,0.0,-0.0,-0.0
2134,106.7,13.6987032845,0.0,-0.0009671124210702,0.0,0.0004651822500295,0.0,1465.839960397,0.0,4716.212791193,0.0,-1.618008373502,0.0,0.0,-0.0,-0.0
2135,106.75,13.69825394401,0.0,-0.000933872369646,0.0,0.0004584820382851,0.0,1466.524612876,0.0,4716.193507248,0.0,-1.616684977509,0.0,0.0,0.0,-0.0
2136,106.8,13.69778854129,0.0,-0.0008972579135934,0.0,0.000450380257423,0.0,1467.209242884,0.0,4716.174237892,0.0,-1.615382798979,0.0,0.0,0.0,-0.0
2137,106.85,13.69730824053,0.0,-0.0008575434223027,0.0,0.0004409447012738,0.0,1467.893849633,0.0,4716.154982708,0.0,-1.61410575796,0.0,0.0,0.0,-0.0
2138,106.9,13.69681427966,0.0,-0.00081502123554,0.0,0.0004302511262707,0.0,1468.578432397,0.0,4716.135741243,0.0,-1.612857568766,0.0,0.0,0.0,-0.0
2139,106.95,13.69630796221,0.0,-0.0007699997709399,0.0,0.0004183827437633,0.0,1469.262990509,0.0,4716.116513017,0.0,-1.611641717876,0.0,0.0,0.0,-0.0
2140,107.0,13.69579064878,0.0,-0.0007228015418915,0.0,0.0004054296691105,0.0,1469.947523373,0.0,4716.097297522,0.0,-1.610461443365,0.0,0.0,0.0,-0.0
2141,107.05,13.69526374823,0.0,-0.000673761098392,0.0,0.0003914883311391,0.0,1470.632030457,0.0,4716.078094227,0.0,-1.609319715954,0.0,0.0,0.0,-0.0
2142,107.1,13.69472870861,0.0,-0.0006232229038844,0.0,0.0003766608457805,0.0,1471.316511303,0.0,4716.058902585,0.0,-1.60821922182,0.0,0.0,0.0,0.0
2143,107.15,13.69418700791,0.0,-0.0005715391613772,0.0,0.0003610543578954,0.0,1472.000965524,0.0,4716.03972203,0.0,-1.60716234723,0.0,-0.0,0.0,0.0
2144,107.2,13.69364014466,0.0,-0.0005190676024568,0.0,0.0003447803554734,0.0,1472.685392809,0.0,4716.020551989,0.0,-1.606151165122,0.0,-0.0,0.0,0.0
2145,107.25,13.69308962841,0.0,-0.0004661692529845,0.0,0.0003279539605449,0.0,1473.36979292,0.0,4716.001391879,0.0,-1.605187423664,0.0,-0.0,0.0,0.0
2146,107.3,13.69253697028,0.0,-0.0004132061892864,0.0,0.0003106932012622,0.0,1474.054165696,0.0,4715.982241116,0.0,-1.604272536884,0.0,-0.0,0.0,0.0
2147,107.35,13.69198367347,0.0,-0.000360539298749,0.0,0.0002931182697072,0.0,1474.738511051,0.0,4715.963099117,0.0,-1.603407577411,0.0,-0.0,0.0,0.0
2148,107.4,13.69143122388,0.0,-0.0003085260585818,0.0,0.0002753507700457,0.0,1475.422828975,0.0,4715.943965302,0.0,-1.602593271341,0.0,-0.0,0.0,0.0
2149,107.45,13.69088108095,0.0,-0.0002575183463623,0.0,0.0002575129616942,0.0,1476.10711953,0.0,4715.924839104,0.0,-1.601829995283,0.0,-0.0,0.0,0.0
2150,107.5,13.6903346686,0.0,-0.0002078602957609,0.0,0.0002397270021693,0.0,1476.791382851,0.0,4715.905719966,0.0,-1.601117775565,0.0,-0.0,0.0,0.0
2151,107.55,13.68979336654,0.0,-0.0001598862104751,0.0,0.0002221141942808,0.0,1477.475619146,0.0,4715.886607349,0.0,-1.600456289604,0.0,-0.0,0.0,0.0
2152,107.6,13.68925850183,0.0,-0.0001139185490053,0.0,0.0002047942422774,0.0,1478.159828688,0.0,4715.867500734,0.0,-1.599844869422,0.0,-0.0,0.0,0.0
2153,107.65,13.68873134085,0.0,-7.026599242021e-05,0.0,0.000187884521485,0.0,1478.844011818,0.0,4715.848399627,0.0,-1.599282507279,0.0,-0.0,0.0,0.0
2154,107.7,13.68821308164,0.0,-2.922160668929e-05,0.0,0.0001714993658728,0.0,1479.528168938,0.0,4715.829303561,0.0,-1.59876786337,0.0,-0.0,0.0,0.0
2155,107.75,13.68770484676,0.0,8.938889582459e-06,0.0,0.0001557493778538,0.0,1480.21230051,0.0,4715.810212098,0.0,-1.598299275528,0.0,-0.0,0.0,0.0
2156,107.8,13.68720767661,0.0,4.395874292279e-05,0.0,0.0001407407644215,0.0,1480.89640705,0.0,4715.791124837,0.0,-1.597874770874,0.0,-0.0,0.0,0.0
2157,107.85,13.68672252328,0.0,7.56016549861e-05,0.0,0.000126574703613,0.0,1481.580489125,0.0,4715.77204141,0.0,-1.597492079328,0.0,-0.0,0.0,0.0
2158,107.9,13.68625024508,0.0,0.000103653135986,0.0,0.0001133467454037,0.0,1482.26454735,0.0,4715.75296149,0.0,-1.597148648877,0.0,-0.0,0.0,0.0
2159,107.95,13.68579160155,0.0,0.0001279217203704,0.0,0.0001011462504094,0.0,1482.948582379,0.0,4715.73388479,0.0,-1.596841662514,0.0,-0.0,0.0,0.0
2160,108.0,13.68534724915,0.0,0.0001482400342831,0.0,9.005586943598e-05,0.0,1483.632594906,0.0,4715.714811066,0.0,-1.596568056724,0.0,-0.0,0.0,0.0
2161,108.05,13.68491773763,0.0,0.0001644657080936,0.0,8.015106697188e-05,0.0,1484.316585652,0.0,4715.695740122,0.0,-1.596324541402,0.0,-0.0,0.0,0.0
2162,108.1,13.68450350705,0.0,0.0001764821291563,0.0,7.149969142085e-05,0.0,1485.000555369,0.0,4715.676671803,0.0,-1.596107621066,0.0,-0.0,0.0,0.0
2163,108.15,13.68410488554,0.0,0.000184199030959,0.0,6.416159455203e-05,0.0,1485.684504825,0.0,4715.657606006,0.0,-1.59591361723,0.0,-0.0,0.0,0.0
2164,108.2,13.6837220877,0.0,0.0001875529158343,0.0,5.818830231277e-05,0.0,1486.368434807,0.0,4715.638542674,0.0,-1.595738691801,0.0,-0.0,0.0,0.0
2165,108.25,13.68335521373,0.0,0.0001865073094924,0.0,5.362273881406e-05,0.0,1487.052346108,0.0,4715.6194818,0.0,-1.595578871335,0.0,-0.0,0.0,0.0
2166,108.3,13.68300424932,0.0,0.0001810528465825,0.0,5.049900495473e-05,0.0,1487.736239525,0.0,4715.600423426,0.0,-1.595430072013,0.0,0.0,0.0,0.0
2167,108.35,13.68266906619,0.0,0.0001712071876276,0.0,4.884221280414e-05,0.0,1488.420115856,0.0,4715.581367643,0.0,-1.595288125167,0.0,0.0,0.0,0.0
2168,108.4,13.68234942335,0.0,0.0001570147687111,0.0,4.866837650637e-05,0.0,1489.103975887,0.0,4715.562314591,0.0,-1.5951488032,0.0,0.0,0.0,0.0
2169,108.45,13.68204496907,0.0,0.0001385463862674,0.0,4.998436011602e-05,0.0,1489.787820392,0.0,4715.543264458,0.0,-1.595007845739,0.0,0.0,0.0,0.0
2170,108.5,13.68175524346,0.0,0.0001158986204763,0.0,5.278788241464e-05,0.0,1490.471650127,0.0,4715.52421748,0.0,-1.594860985855,0.0,0.0,0.0,0.0
2171,108.55,13.68147968181,0.0,8.919310161652e-05,0.0,5.70675784028e-05,0.0,1491.155465823,0.0,4715.505173938,0.0,-1.594703976187,0.0,0.0,0.0,0.0
2172,108.6,13.68121761847,0.0,5.85756248123e-05,0.0,6.280311680847e-05,0.0,1491.83926818,0.0,4715.486134159,0.0,-1.594532614809,0.0,0.0,0.0,0.0
2173,108.65,13.68096829134,0.0,2.421511949676e-05,0.0,6.99653726024e-05,0.0,1492.523057866,0.0,4715.467098511,0.0,-1.594342770686,0.0,0.0,0.0,0.0
2174,108.7,13.68073084701,0.0,-1.369751907708e-05,0.0,7.851665316695e-05,0.0,1493.206835509,0.0,4715.448067405,0.0,-1.594130408549,0.0,0.0,0.0,0.0
2175,108.75,13.68050434629,0.0,-5.495072657302e-05,0.0,8.841097636546e-05,0.0,1493.890601691,0.0,4715.429041289,0.0,-1.593891613061,0.0,0.0,0.0,0.0
2176,108.8,13.68028777044,0.0,-9.931369097528e-05,0.0,9.959439852312e-05,0.0,1494.574356948,0.0,4715.410020648,0.0,-1.593622612098,0.0,0.0,0.0,0.0
2177,108.85,13.68008002771,0.0,-0.0001465378886308,0.0,0.0001120053904549,0.0,1495.258101766,0.0,4715.391006,0.0,-1.593319799038,0.0,0.0,-0.0,0.0
2178,108.9,13.67987996034,0.0,-0.0001963587183631,0.0,0.0001255752587506,0.0,1495.94183657,0.0,4715.371997894,0.0,-1.592979753891,0.0,0.0,-0.0,0.0
2179,108.95,13.67968635191,0.0,-0.0002484972262631,0.0,0.0001402286092377,0.0,1496.625561732,0.0,4715.352996907,0.0,-1.592599263175,0.0,0.0,-0.0,0.0
2180,109.0,13.67949793508,0.0,-0.0003026619105076,0.0,0.0001558838495552,0.0,1497.30927756,0.0,4715.334003639,0.0,-1.592175338398,0.0,0.0,-0.0,0.0
2181,109.05,13.67931339948,0.0,-0.0003585505945654,0.0,0.0001724537275433,0.0,1497.992984298,0.0,4715.315018714,0.0,-1.591705233054,0.0,0.0,-0.0,0.0
2182,109.1,13.67913139999,0.0,-0.0004158523567058,0.0,0.0001898459019283,0.0,1498.676682123,0.0,4715.296042771,0.0,-1.591186458022,0.0,0.0,-0.0,0.0
2183,109.15,13.67895056501,0.0,-0.0004742495035529,0.0,0.000207963541602,0.0,1499.360371148,0.0,4715.277076464,0.0,-1.590616795301,0.0,0.0,-0.0,0.0
2184,109.2,13.67876950499,0.0,-0.0005334195751281,0.0,0.0002267059496198,0.0,1500.044051414,0.0,4715.258120459,0.0,-1.589994309976,0.0,0.0,-0.0,-0.0
2185,109.25,13.67858682097,0.0,-0.0005930373688562,0.0,0.0002459692079175,0.0,1500.727722892,0.0,4715.239175426,0.0,-1.589317360379,0.0,0.0,-0.0,-0.0
2186,109.3,13.67840111311,0.0,-0.0006527769698112,0.0,0.0002656468386306,0.0,1501.411385486,0.0,4715.220242043,0.0,-1.588584606372,0.0,0.0,-0.0,-0.0
2187,109.35,13.67821098925,0.0,-0.00071231377468,0.0,0.0002856304778242,0.0,1502.095039027,0.0,4715.201320983,0.0,-1.587795015715,0.0,0.0,-0.0,-0.0
2188,109.4,13.67801507328,0.0,-0.0007713264969251,0.0,0.0003058105573877,0.0,1502.778683279,0.0,4715.182412919,0.0,-1.586947868498,0.0,0.0,-0.0,-0.0
2189,109.45,13.67781201346,0.0,-0.0008294991408847,0.0,0.0003260769908208,0.0,1503.462317937,0.0,4715.163518514,0.0,-1.586042759606,0.0,-0.0,-0.0,-0.0
2190,109.5,13.67760049047,0.0,-0.0008865229327837,0.0,0.0003463198586416,0.0,1504.145942626,0.0,4715.144638421,0.0,-1.585079599222,0.0,-0.0,-0.0,-0.0
2191,109.55,13.67737922528,0.0,-0.0009420981969854,0.0,0.0003664300891704,0.0,1504.829556911,0.0,4715.12577328,0.0,-1.584058611375,0.0,-0.0,-0.0,-0.0
2192,109.6,13.67714698669,0.0,-0.0009959361662216,0.0,0.0003863001305027,0.0,1505.513160288,0.0,4715.106923712,0.0,-1.582980330539,0.0,-0.0,-0.0,-0.0
2193,109.65,13.67690259851,0.0,-0.001047760714998,0.0,0.0004058246095607,0.0,1506.196752195,0.0,4715.088090318,0.0,-1.581845596339,0.0,-0.0,-0.0,-0.0
2194,109.7,13.67664494645,0.0,-0.001097310005917,0.0,0.0004249009742163,0.0,1506.880332013,0.0,4715.069273674,0.0,-1.580655546382,0.0,-0.0,-0.0,-0.0
2195,109.75,13.67637298449,0.0,-0.001144338039278,0.0,0.0004434301146119,0.0,1507.563899066,0.0,4715.05047433,0.0,-1.579411607278,0.0,-0.0,-0.0,-0.0
2196,109.8,13.67608574083,0.0,-0.001188616096917,0.0,0.000461316959953,0.0,1508.247452627,0.0,4715.031692808,0.0,-1.578115483921,0.0,-0.0,-0.0,-0.0
2197,109.85,13.67578232341,0.0,-0.001229934071996,0.0,0.0004784710472221,0.0,1508.930991923,0.0,4715.012929597,0.0,-1.576769147094,0.0,-0.0,-0.0,-0.0
2198,109.9,13.67546192479,0.0,-0.001268101677153,0.0,0.0004948070584559,0.0,1509.614516136,0.0,4714.994185153,0.0,-1.575374819493,0.0,-0.0,-0.0,-0.0
2199,109.95,13.67512382657,0.0,-0.00130294952425,0.0,0.0005102453234439,0.0,1510.298024409,0.0,4714.975459894,0.0,-1.573934960256,0.0,-0.0,-0.0,0.0
2200,110.0,13.67476740321,0.0,-0.001334330069769,0.0,0.0005247122849356,0.0,1510.981515851,0.0,4714.956754203,0.0,-1.57245224811,0.0,-0.0,-0.0,0.0
2201,110.05,13.67439212525,0.0,-0.00136211842072,0.0,0.000538140923693,0.0,1511.664989541,0.0,4714.938068421,0.0,-1.570929563241,0.0,-0.0,-0.0,0.0
2202,110.1,13.67399756191,0.0,-0.001386212996839,0.0,0.0005504711409828,0.0,1512.348444531,0.0,4714.919402851,0.0,-1.569369968002,0.0,-0.0,-0.0,0.0
2203,110.15,13.67358338308,0.0,-0.001406536045795,0.0,0.0005616500963836,0.0,1513.031879855,0.0,4714.900757752,0.0,-1.567776686596,0.0,-0.0,-0.0,0.0
2204,110.2,13.67314936065,0.0,-0.001423034008905,0.0,0.0005716324990655,0.0,1513.715294531,0.0,4714.882133343,0.0,-1.566153083851,0.0,-0.0,-0.0,0.0
2205,110.25,13.67269536925,0.0,-0.001435677735933,0.0,0.0005803808509943,0.0,1514.398687567,0.0,4714.863529798,0.0,-1.564502643235,0.0,-0.0,-0.0,0.0
2206,110.3,13.67222138627,0.0,-0.001444462548356,0.0,0.0005878656408179,0.0,1515.082057967,0.0,4714.84494725,0.0,-1.562828944239,0.0,-0.0,-0.0,0.0
2207,110.35,13.67172749135,0.0,-0.001449408151475,0.0,0.000594065487498,0.0,1515.765404733,0.0,4714.826385787,0.0,-1.561135639282,0.0,-0.0,-0.0,0.0
2208,110.4,13.67121386511,0.0,-0.001450558396621,0.0,0.000598967233064,0.0,1516.448726875,0.0,4714.807845456,0.0,-1.559426430269,0.0,-0.0,0.0,0.0
2209,110.45,13.67068078736,0.0,-0.001447980895661,0.0,0.0006025659841791,0.0,1517.132023411,0.0,4714.789326262,0.0,-1.557705044969,0.0,-0.0,0.0,0.0
2210,110.5,13.67012863465,0.0,-0.001441766490837,0.0,0.0006048651025219,0.0,1517.815293376,0.0,4714.770828167,0.0,-1.555975213334,0.0,-0.0,0.0,0.0
2211,110.55,13.66955787727,0.0,-0.001432028583878,0.0,0.0006058761443016,0.0,1518.498535825,0.0,4714.752351096,0.0,-1.554240643929,0.0,-0.0,0.0,0.0
2212,110.6,13.66896907562,0.0,-0.001418902329145,0.0,0.0006056187495267,0.0,1519.181749837,0.0,4714.733894934,0.0,-1.552505000601,0.0,0.0,0.0,0.0
2213,110.65,13.66836287611,0.0,-0.001402543696407,0.0,0.0006041204819591,0.0,1519.86493452,0.0,4714.715459527,0.0,-1.550771879537,0.0,0.0,0.0,0.0
2214,110.7,13.66774000651,0.0,-0.001383128409576,0.0,0.0006014166209746,0.0,1520.548089017,0.0,4714.69704469,0.0,-1.549044786854,0.0,0.0,0.0,0.0
2215,110.75,13.66710127078,0.0,-0.001360850768424,0.0,0.0005975499068383,0.0,1521.231212507,0.0,4714.678650203,0.0,-1.547327116848,0.0,0.0,0.0,0.0
2216,110.8,13.66644754353,0.0,-0.001335922361139,0.0,0.000592570241183,0.0,1521.914304211,0.0,4714.660275813,0.0,-1.545622131038,0.0,0.0,0.0,-0.0
2217,110.85,13.66577976399,0.0,-0.001308570676014,0.0,0.0005865343447402,0.0,1522.597363393,0.0,4714.641921243,0.0,-1.54393293813,0.0,0.0,0.0,-0.0
2218,110.9,13.66509892969,0.0,-0.001279037621299,0.0,0.0005795053746267,0.0,1523.280389368,0.0,4714.623586187,0.0,-1.542262475024,0.0,0.0,0.0,-0.0
2219,110.95,13.66440608969,0.0,-0.001247577962688,0.0,0.0005715525037223,0.0,1523.963381499,0.0,4714.605270319,0.0,-1.540613488965,0.0,0.0,0.0,-0.0
2220,111.0,13.66370233767,0.0,-0.001214457688402,0.0,0.000562750464897,0.0,1524.646339203,0.0,4714.586973289,0.0,-1.538988520955,0.0,0.0,0.0,-0.0
2221,111.05,13.6629888046,0.0,-0.001179952312259,0.0,0.0005531790630469,0.0,1525.329261952,0.0,4714.568694734,0.0,-1.537389890519,0.0,0.0,0.0,-0.0
2222,111.1,13.6622666514,0.0,-0.001144345125454,0.0,0.0005429226580826,0.0,1526.012149275,0.0,4714.550434276,0.0,-1.535819681904,0.0,0.0,0.0,-0.0
2223,111.15,13.66153706129,0.0,-0.001107925407973,0.0,0.0005320696221777,0.0,1526.695000759,0.0,4714.532191524,0.0,-1.534279731806,0.0,0.0,0.0,-0.0
2224,111.2,13.66080123213,0.0,-0.001070986610921,0.0,0.0005207117747257,0.0,1527.377816052,0.0,4714.513966084,0.0,-1.532771618677,0.0,0.0,0.0,-0.0
2225,111.25,13.66006036865,0.0,-0.001033824521039,0.0,0.0005089437985823,0.0,1528.060594861,0.0,4714.495757554,0.0,-1.531296653685,0.0,0.0,0.0,-0.0
2226,111.3,13.65931567472,0.0,-0.0009967354188582,0.0,0.0004968626412644,0.0,1528.743336952,0.0,4714.477565533,0.0,-1.529855873361,0.0,0.0,0.0,-0.0
2227,111.35,13.65856834562,0.0,-0.000960014241844,0.0,0.0004845669048563,0.0,1529.426042154,0.0,4714.459389623,0.0,-1.528450033987,0.0,0.0,0.0,-0.0
2228,111.4,13.65781956043,0.0,-0.0009239527639238,0.0,0.0004721562284307,0.0,1530.108710352,0.0,4714.441229431,0.0,-1.527079607737,0.0,0.0,0.0,-0.0
2229,111.45,13.65707047452,0.0,-0.0008888378025315,0.0,0.0004597306668201,0.0,1530.791341494,0.0,4714.423084572,0.0,-1.525744780594,0.0,0.0,0.0,-0.0
2230,111.5,13.65632221227,0.0,-0.0008549494642249,0.0,0.0004473900695851,0.0,1531.473935582,0.0,4714.404954676,0.0,-1.524445452055,0.0,0.0,0.0,-0.0
2231,111.55,13.65557585995,0.0,-0.0008225594395063,0.0,0.0004352334640093,0.0,1532.156492674,0.0,4714.386839386,0.0,-1.523181236598,0.0,0.0,0.0,-0.0
